scenario,pathway,flow_key,portable_mapping_key,exchange_type,provider_or_flow_name,provider_or_flow_database,provider_or_flow_code,provider_location,biosphere_categories,flow_unit,method_slug,method,impact_category,impact_unit,reference_unit_impact_factor,reference_factor_parameter,factor_unit,include_in_lcia
s_o1,BO1,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram",technosphere,"market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.002738871078875597,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_inorganic_nitrogen_fertiliser_as_N__US,PM2.5-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram",technosphere,"market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,105.57973834340225,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_inorganic_nitrogen_fertiliser_as_N__US,CTUe/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram",technosphere,"market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.2539161574899437,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_inorganic_nitrogen_fertiliser_as_N__US,kg O3-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram",technosphere,"market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,3.0735318581253863,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_inorganic_phosphorus_fertiliser_as_P2O5__US,kg CO2-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram",technosphere,"market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.009368889401123553,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_inorganic_phosphorus_fertiliser_as_P2O5__US,kg N-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram",technosphere,"market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.015889176293569156,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_inorganic_phosphorus_fertiliser_as_P2O5__US,kg SO2-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram",technosphere,"market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.002784176115440789,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_inorganic_phosphorus_fertiliser_as_P2O5__US,PM2.5-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram",technosphere,"market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,73.62663883652155,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_inorganic_phosphorus_fertiliser_as_P2O5__US,CTUe/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram",technosphere,"market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.2076304200939686,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_inorganic_phosphorus_fertiliser_as_P2O5__US,kg O3-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|0123b5c80d7e3ceeab025ca4b17ad9aa,"technosphere::market for inorganic potassium fertiliser, as K2O::US::kilogram",technosphere,"market for inorganic potassium fertiliser, as K2O",ei39_cutoff,0123b5c80d7e3ceeab025ca4b17ad9aa,US,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,2.0389412842323815,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_inorganic_potassium_fertiliser_as_K2O__US,kg CO2-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|0123b5c80d7e3ceeab025ca4b17ad9aa,"technosphere::market for inorganic potassium fertiliser, as K2O::US::kilogram",technosphere,"market for inorganic potassium fertiliser, as K2O",ei39_cutoff,0123b5c80d7e3ceeab025ca4b17ad9aa,US,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.004363023625916374,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_inorganic_potassium_fertiliser_as_K2O__US,kg N-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|0123b5c80d7e3ceeab025ca4b17ad9aa,"technosphere::market for inorganic potassium fertiliser, as K2O::US::kilogram",technosphere,"market for inorganic potassium fertiliser, as K2O",ei39_cutoff,0123b5c80d7e3ceeab025ca4b17ad9aa,US,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.00964968353926254,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_inorganic_potassium_fertiliser_as_K2O__US,kg SO2-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|0123b5c80d7e3ceeab025ca4b17ad9aa,"technosphere::market for inorganic potassium fertiliser, as K2O::US::kilogram",technosphere,"market for inorganic potassium fertiliser, as K2O",ei39_cutoff,0123b5c80d7e3ceeab025ca4b17ad9aa,US,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0014146020233714149,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_inorganic_potassium_fertiliser_as_K2O__US,PM2.5-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|0123b5c80d7e3ceeab025ca4b17ad9aa,"technosphere::market for inorganic potassium fertiliser, as K2O::US::kilogram",technosphere,"market for inorganic potassium fertiliser, as K2O",ei39_cutoff,0123b5c80d7e3ceeab025ca4b17ad9aa,US,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,46.80023334547582,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_inorganic_potassium_fertiliser_as_K2O__US,CTUe/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|0123b5c80d7e3ceeab025ca4b17ad9aa,"technosphere::market for inorganic potassium fertiliser, as K2O::US::kilogram",technosphere,"market for inorganic potassium fertiliser, as K2O",ei39_cutoff,0123b5c80d7e3ceeab025ca4b17ad9aa,US,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.13207871481048897,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_inorganic_potassium_fertiliser_as_K2O__US,kg O3-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|7b62e459ae2e302a703a92dd474a8342,technosphere::market for glyphosate::GLO::kilogram,technosphere,market for glyphosate,ei39_cutoff,7b62e459ae2e302a703a92dd474a8342,GLO,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,11.69081626061294,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_glyphosate__GLO,kg CO2-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|7b62e459ae2e302a703a92dd474a8342,technosphere::market for glyphosate::GLO::kilogram,technosphere,market for glyphosate,ei39_cutoff,7b62e459ae2e302a703a92dd474a8342,GLO,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.12257487001809858,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_glyphosate__GLO,kg N-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|7b62e459ae2e302a703a92dd474a8342,technosphere::market for glyphosate::GLO::kilogram,technosphere,market for glyphosate,ei39_cutoff,7b62e459ae2e302a703a92dd474a8342,GLO,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.049438196791631014,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_glyphosate__GLO,kg SO2-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|7b62e459ae2e302a703a92dd474a8342,technosphere::market for glyphosate::GLO::kilogram,technosphere,market for glyphosate,ei39_cutoff,7b62e459ae2e302a703a92dd474a8342,GLO,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.011888640954771356,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_glyphosate__GLO,PM2.5-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|7b62e459ae2e302a703a92dd474a8342,technosphere::market for glyphosate::GLO::kilogram,technosphere,market for glyphosate,ei39_cutoff,7b62e459ae2e302a703a92dd474a8342,GLO,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,187.89787557422534,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_glyphosate__GLO,CTUe/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|7b62e459ae2e302a703a92dd474a8342,technosphere::market for glyphosate::GLO::kilogram,technosphere,market for glyphosate,ei39_cutoff,7b62e459ae2e302a703a92dd474a8342,GLO,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.7578062957883798,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_glyphosate__GLO,kg O3-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|bc2c53ca3fe04d0ed1ff8a1a7706871a,"technosphere::market for calcium carbonate, precipitated::RoW::kilogram",technosphere,"market for calcium carbonate, precipitated",ei39_cutoff,bc2c53ca3fe04d0ed1ff8a1a7706871a,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.401422000255411,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_calcium_carbonate_precipitated__RoW,kg CO2-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|bc2c53ca3fe04d0ed1ff8a1a7706871a,"technosphere::market for calcium carbonate, precipitated::RoW::kilogram",technosphere,"market for calcium carbonate, precipitated",ei39_cutoff,bc2c53ca3fe04d0ed1ff8a1a7706871a,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0030850760903033013,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_calcium_carbonate_precipitated__RoW,kg N-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|bc2c53ca3fe04d0ed1ff8a1a7706871a,"technosphere::market for calcium carbonate, precipitated::RoW::kilogram",technosphere,"market for calcium carbonate, precipitated",ei39_cutoff,bc2c53ca3fe04d0ed1ff8a1a7706871a,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0021894828434027656,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_calcium_carbonate_precipitated__RoW,kg SO2-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|bc2c53ca3fe04d0ed1ff8a1a7706871a,"technosphere::market for calcium carbonate, precipitated::RoW::kilogram",technosphere,"market for calcium carbonate, precipitated",ei39_cutoff,bc2c53ca3fe04d0ed1ff8a1a7706871a,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.00033527889477281503,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_calcium_carbonate_precipitated__RoW,PM2.5-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|bc2c53ca3fe04d0ed1ff8a1a7706871a,"technosphere::market for calcium carbonate, precipitated::RoW::kilogram",technosphere,"market for calcium carbonate, precipitated",ei39_cutoff,bc2c53ca3fe04d0ed1ff8a1a7706871a,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,12.08732011382571,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_calcium_carbonate_precipitated__RoW,CTUe/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|bc2c53ca3fe04d0ed1ff8a1a7706871a,"technosphere::market for calcium carbonate, precipitated::RoW::kilogram",technosphere,"market for calcium carbonate, precipitated",ei39_cutoff,bc2c53ca3fe04d0ed1ff8a1a7706871a,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.03523836329768322,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_calcium_carbonate_precipitated__RoW,kg O3-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|22db46f6ba1211c058e4da0ac386d3e7,"technosphere::market for polyethylene, high density, granulate::GLO::kilogram",technosphere,"market for polyethylene, high density, granulate",ei39_cutoff,22db46f6ba1211c058e4da0ac386d3e7,GLO,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,2.327628848048703,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_polyethylene_high_density_granulate__GLO,kg CO2-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|22db46f6ba1211c058e4da0ac386d3e7,"technosphere::market for polyethylene, high density, granulate::GLO::kilogram",technosphere,"market for polyethylene, high density, granulate",ei39_cutoff,22db46f6ba1211c058e4da0ac386d3e7,GLO,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.003450795286721181,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_polyethylene_high_density_granulate__GLO,kg N-Eq/kilogram,True
s_o1,BO1,technosphere|ei39_cutoff|22db46f6ba1211c058e4da0ac386d3e7,"technosphere::market for polyethylene, high density, granulate::GLO::kilogram",technosphere,"market for polyethylene, high density, granulate",ei39_cutoff,22db46f6ba1211c058e4da0ac386d3e7,GLO,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.008300035656294787,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_polyethylene_high_density_granulate__GLO,kg SO2-Eq/kilogram,True
